
w;0.07066334300179733
w;0.1995156560005853
w;0.2008929990006436
w;0.16135943900007987
w;0.17876667000018642
w;0.3982343720017525
w;3.0111244630024885
a;0.15694557900133077
a;0.23467749299743446
a;0.2063611489975301
a;0.197925872002088
a;0.18271455600188347
a;0.1806492409996281
a;0.4938295649990323
a;0.1777510159990925
a;0.16722237599969958
a;0.18072669599860092
a;0.16416467299859505
a;0.1858472480016644
a;0.17084553099994082
a;0.17952102799972636
a;0.16820523000205867
a;0.17176767099954304
a;0.19056944000112708
a;0.18935292900278
a;0.16325848199994653
a;0.18597103399952175
a;0.17005573899950832
a;0.17702195599849802
a;0.1625702170022123
a;0.18519700399701833
a;0.19959402200038312
a;0.18576232499981415
a;0.14997498199954862
a;0.16793749099815614
a;0.31649742199806497
a;0.16550230599750648
a;0.18318955699942308
a;0.1890139460010687
a;0.20056584199846839
a;0.1972094320008182
a;0.17870256899914239
a;0.171870239002601
a;0.1834952129975136
a;0.17285649599944009
a;0.19782176499938942
a;0.1770766339977854
a;0.3422703519972856
a;0.18409568000060972
a;0.18083905700041214
a;0.1957111919982708
a;0.18816650200096774
a;0.17772722999870894
a;1.92144155799906
w;5.426232546000392
p;0.047783095000340836
r;0.0980936770029075
u;0.03641034700194723
e;0.04753184400033206
b;0.0027298099994368386
a;0.07156194299750496
4;0.06555448899962357
