10.0
10.0
w;3.728230643999268
w;2.7597170640001423
a;0.32916585599741666
a;0.1847961290004605
a;0.9589256300023408
a;0.26285916899723816
a;0.26315906300078495
a;0.25356786199699854
a;0.19135900199762546
a;0.19713695400059805
a;0.38175851899723057
a;2.441524263998872
a;1.6341937450015394
a;0.1997695570025826
a;0.4714020480023464
a;0.22174631200323347
a;0.27239640499828965
d;1.7739472479988763
d;0.42685291599991615
d;0.4165559809989645
d;1.6880074330001662
w;6.074468411999987
a;0.06427758800055017
